pass_id,mode,batch_size,prefill_tokens,decode_tokens,avg_seq_len,forward_time_ms
3774,DECODE,2,0,2,1190.50,6.78
4362,DECODE,3,0,3,1229.33,6.95
10787,DECODE,2,0,2,1388.00,6.79
9457,DECODE,5,0,5,1080.00,7.05
3775,DECODE,2,0,2,1191.50,6.80
4363,DECODE,3,0,3,1230.33,6.94
10788,DECODE,2,0,2,1389.00,6.83
9458,DECODE,5,0,5,1081.00,7.01
3776,DECODE,1,0,1,1327.00,6.70
10789,DECODE,2,0,2,1390.00,6.80
4364,DECODE,3,0,3,1231.33,6.95
9459,DECODE,5,0,5,1082.00,7.05
3777,DECODE,1,0,1,1328.00,6.62
10790,DECODE,2,0,2,1391.00,6.82
4365,DECODE,3,0,3,1232.33,6.95
9460,DECODE,5,0,5,1083.00,7.03
3778,DECODE,1,0,1,1329.00,6.63
10791,DECODE,2,0,2,1392.00,6.79
4366,DECODE,3,0,3,1233.33,6.96
9461,DECODE,5,0,5,1084.00,7.06
3779,DECODE,1,0,1,1330.00,6.61
10792,DECODE,2,0,2,1393.00,6.80
4367,DECODE,3,0,3,1234.33,6.94
9462,DECODE,5,0,5,1085.00,7.02
3780,DECODE,1,0,1,1331.00,6.61
10793,DECODE,2,0,2,1394.00,6.79
4368,DECODE,3,0,3,1235.33,6.95
9463,DECODE,5,0,5,1086.00,7.02
3781,DECODE,1,0,1,1332.00,6.63
10794,DECODE,2,0,2,1395.00,6.80
9464,DECODE,5,0,5,1087.00,7.02
4369,DECODE,3,0,3,1236.33,6.94
3782,DECODE,1,0,1,1333.00,6.62
10795,DECODE,2,0,2,1396.00,6.78
9465,DECODE,5,0,5,1088.00,7.04
4370,DECODE,3,0,3,1237.33,6.95
3783,DECODE,1,0,1,1334.00,6.63
10796,DECODE,2,0,2,1397.00,6.80
9466,DECODE,5,0,5,1089.00,7.06
4371,DECODE,3,0,3,1238.33,6.97
3784,DECODE,1,0,1,1335.00,6.67
10797,DECODE,2,0,2,1398.00,6.79
9467,DECODE,5,0,5,1090.00,7.01
4372,DECODE,3,0,3,1239.33,6.96
3785,DECODE,1,0,1,1336.00,6.64
10798,DECODE,2,0,2,1399.00,6.78
9468,DECODE,5,0,5,1091.00,7.04
4373,DECODE,3,0,3,1240.33,6.96
3786,DECODE,1,0,1,1337.00,6.62
10799,DECODE,2,0,2,1400.00,6.82
9469,DECODE,5,0,5,1092.00,7.01
3787,DECODE,1,0,1,1338.00,6.62
4374,DECODE,3,0,3,1241.33,6.94
10800,DECODE,2,0,2,1401.00,6.79
9470,DECODE,5,0,5,1093.00,7.03
3788,DECODE,1,0,1,1339.00,6.62
4375,DECODE,3,0,3,1242.33,6.93
10801,DECODE,2,0,2,1402.00,6.80
9471,DECODE,5,0,5,1094.00,7.04
3789,DECODE,1,0,1,1340.00,6.62
4376,DECODE,3,0,3,1243.33,6.94
10802,DECODE,2,0,2,1403.00,6.79
9472,DECODE,5,0,5,1095.00,7.05
4377,DECODE,3,0,3,1244.33,6.92
10803,DECODE,2,0,2,1404.00,6.79
9473,DECODE,5,0,5,1096.00,7.05
10804,DECODE,2,0,2,1405.00,6.79
4378,DECODE,3,0,3,1245.33,6.93
9474,DECODE,5,0,5,1097.00,7.02
10805,DECODE,2,0,2,1406.00,6.78
4379,DECODE,3,0,3,1246.33,6.94
9475,DECODE,5,0,5,1098.00,7.02
10806,DECODE,2,0,2,1407.00,6.81
4380,DECODE,3,0,3,1247.33,6.93
9476,DECODE,5,0,5,1099.00,7.03
10807,DECODE,2,0,2,1408.00,6.79
4381,DECODE,3,0,3,1248.33,6.92
9477,DECODE,5,0,5,1100.00,7.03
10808,DECODE,2,0,2,1409.00,6.80
4382,DECODE,3,0,3,1249.33,6.93
9478,DECODE,4,0,4,1080.75,6.95
10809,DECODE,2,0,2,1410.00,6.79
4383,DECODE,3,0,3,1250.33,6.95
10810,DECODE,2,0,2,1411.00,6.80
9479,DECODE,3,0,3,1081.33,6.85
4384,DECODE,3,0,3,1251.33,6.95
10811,DECODE,2,0,2,1412.00,6.80
9480,DECODE,3,0,3,1082.33,6.85
