pass_id,mode,batch_size,prefill_tokens,decode_tokens,avg_seq_len,forward_time_ms
113,DECODE,45,0,45,214.98,7.54
116,DECODE,45,0,45,215.13,7.52
116,DECODE,46,0,46,215.83,7.58
112,EXTEND,1,54,0,140.00,12.16
114,EXTEND,1,55,0,142.00,11.75
117,EXTEND,2,184,0,178.00,10.37
117,DECODE,45,0,45,217.89,7.51
113,DECODE,46,0,46,206.87,7.57
115,DECODE,45,0,45,213.82,7.56
118,DECODE,47,0,47,214.55,7.55
118,EXTEND,2,184,0,178.00,10.79
114,DECODE,46,0,46,207.87,7.58
119,DECODE,47,0,47,215.55,7.54
116,EXTEND,2,184,0,178.00,10.04
119,DECODE,44,0,44,217.02,7.54
120,DECODE,46,0,46,216.48,7.53
115,DECODE,46,0,46,208.87,7.58
117,DECODE,47,0,47,213.30,7.56
116,DECODE,45,0,45,210.76,7.57
118,DECODE,47,0,47,214.30,7.57
120,EXTEND,2,155,0,164.50,14.41
121,EXTEND,1,76,0,163.00,16.24
119,DECODE,46,0,46,215.07,7.54
121,DECODE,45,0,45,216.07,7.53
122,DECODE,46,0,46,216.04,7.54
117,EXTEND,2,111,0,143.00,15.22
118,DECODE,46,0,46,207.70,7.60
120,EXTEND,1,79,0,166.00,15.85
122,EXTEND,2,105,0,138.50,15.06
123,EXTEND,1,79,0,166.00,16.02
121,DECODE,45,0,45,215.00,7.53
123,DECODE,47,0,47,213.77,7.56
124,DECODE,46,0,46,216.04,7.57
119,EXTEND,1,84,0,171.00,15.04
124,DECODE,47,0,47,214.77,7.54
122,EXTEND,2,130,0,151.50,14.05
120,DECODE,46,0,46,207.96,7.59
125,EXTEND,1,51,0,137.00,10.33
125,DECODE,47,0,47,215.77,7.55
123,DECODE,45,0,45,211.82,7.52
126,DECODE,47,0,47,215.36,7.58
126,DECODE,45,0,45,215.73,7.52
121,EXTEND,1,62,0,148.00,10.44
127,DECODE,47,0,47,216.36,7.59
122,DECODE,47,0,47,207.68,7.62
124,EXTEND,2,111,0,143.00,14.30
128,DECODE,47,0,47,217.36,7.57
127,EXTEND,2,122,0,148.50,15.34
123,DECODE,47,0,47,208.68,7.58
125,DECODE,45,0,45,209.38,7.52
129,DECODE,47,0,47,218.36,7.57
128,DECODE,47,0,47,213.87,7.56
124,DECODE,47,0,47,209.68,7.67
130,DECODE,47,0,47,219.36,7.57
129,DECODE,47,0,47,214.87,7.73
126,EXTEND,2,146,0,159.50,16.97
125,DECODE,47,0,47,210.68,7.77
131,DECODE,45,0,45,219.38,7.58
130,DECODE,46,0,46,216.00,7.75
127,DECODE,47,0,47,208.26,7.65
126,DECODE,47,0,47,211.68,7.78
128,DECODE,47,0,47,209.26,7.69
132,EXTEND,2,114,0,144.50,15.61
127,DECODE,46,0,46,212.85,7.79
131,EXTEND,1,84,0,171.00,15.40
129,DECODE,46,0,46,210.80,7.66
133,DECODE,46,0,46,216.76,7.58
132,DECODE,47,0,47,216.04,7.72
133,DECODE,47,0,47,217.04,7.72
134,EXTEND,2,146,0,159.50,14.81
130,EXTEND,1,71,0,159.00,18.04
128,EXTEND,1,65,0,151.00,24.17
134,DECODE,47,0,47,218.04,7.74
135,DECODE,47,0,47,216.17,7.57
131,DECODE,47,0,47,210.70,7.68
129,DECODE,46,0,46,212.50,7.88
135,DECODE,44,0,44,218.77,7.70
132,DECODE,47,0,47,211.70,7.65
136,EXTEND,1,71,0,159.00,14.26
133,DECODE,47,0,47,212.70,7.65
137,DECODE,46,0,46,215.24,7.58
130,EXTEND,1,71,0,159.00,20.61
134,DECODE,47,0,47,213.70,7.62
136,EXTEND,3,222,0,161.00,19.55
138,EXTEND,2,150,0,161.00,13.15
135,DECODE,46,0,46,213.87,7.57
131,DECODE,46,0,46,211.98,7.60
137,DECODE,47,0,47,216.09,7.58
139,DECODE,48,0,48,213.98,7.58
138,DECODE,47,0,47,217.09,7.55
136,EXTEND,2,150,0,161.00,13.63
132,EXTEND,1,66,0,153.00,14.31
140,DECODE,48,0,48,214.98,7.57
139,DECODE,47,0,47,218.09,7.55
137,DECODE,46,0,46,213.20,7.55
133,DECODE,44,0,44,211.05,7.55
141,DECODE,47,0,47,216.32,7.58
140,DECODE,46,0,46,219.83,7.53
138,EXTEND,2,130,0,152.00,11.44
134,EXTEND,3,222,0,160.33,13.91
142,EXTEND,1,66,0,153.00,14.86
141,EXTEND,2,138,0,155.00,13.99
139,DECODE,48,0,48,211.65,7.57
135,DECODE,47,0,47,208.81,7.59
143,DECODE,48,0,48,216.00,7.56
142,DECODE,48,0,48,218.12,7.54
140,DECODE,48,0,48,212.65,7.56
136,DECODE,47,0,47,209.81,7.57
144,DECODE,48,0,48,217.00,7.56
143,DECODE,48,0,48,219.12,7.53
141,DECODE,48,0,48,213.65,7.56
137,DECODE,47,0,47,210.81,7.58
145,DECODE,47,0,47,218.60,7.55
144,DECODE,47,0,47,219.79,7.55
142,DECODE,48,0,48,214.65,7.57
138,DECODE,47,0,47,211.81,7.59
145,EXTEND,1,64,0,151.00,10.28
143,DECODE,48,0,48,215.65,7.58
146,EXTEND,1,73,0,159.00,16.34
139,DECODE,47,0,47,212.81,7.60
146,DECODE,47,0,47,218.30,7.58
144,DECODE,47,0,47,217.34,7.60
147,DECODE,47,0,47,217.96,7.58
140,DECODE,47,0,47,213.81,7.61
148,EXTEND,1,64,0,151.00,10.34
147,EXTEND,1,79,0,165.00,16.36
141,DECODE,47,0,47,214.81,7.63
145,EXTEND,1,73,0,159.00,16.79
149,DECODE,48,0,48,217.56,7.56
148,DECODE,48,0,48,218.19,7.59
142,DECODE,47,0,47,215.81,7.61
146,DECODE,48,0,48,217.12,7.60
150,DECODE,48,0,48,218.56,7.56
149,DECODE,48,0,48,219.19,7.58
143,DECODE,46,0,46,217.57,7.62
147,DECODE,48,0,48,218.12,7.59
151,DECODE,48,0,48,219.56,7.55
150,DECODE,47,0,47,220.51,7.57
148,DECODE,48,0,48,219.12,7.57
152,DECODE,48,0,48,220.56,7.56
144,EXTEND,2,131,0,152.00,14.94
151,EXTEND,2,192,0,183.00,10.12
149,DECODE,47,0,47,221.13,7.59
153,DECODE,48,0,48,221.56,7.54
145,DECODE,48,0,48,215.83,7.59
152,DECODE,48,0,48,219.50,7.58
154,DECODE,48,0,48,222.56,7.55
150,EXTEND,1,52,0,139.00,12.09
146,DECODE,48,0,48,216.83,7.56
153,EXTEND,1,56,0,143.00,10.24
155,DECODE,47,0,47,222.96,7.56
147,DECODE,48,0,48,217.83,7.56
151,DECODE,48,0,48,220.42,7.61
154,DECODE,48,0,48,217.54,7.59
148,DECODE,47,0,47,219.09,7.57
152,DECODE,48,0,48,221.42,7.59
156,EXTEND,2,131,0,152.00,14.93
153,DECODE,47,0,47,222.17,7.61
155,EXTEND,1,146,0,233.00,14.17
157,DECODE,47,0,47,219.09,7.59
149,EXTEND,1,146,0,233.00,14.20
154,EXTEND,1,79,0,165.00,10.63
156,DECODE,48,0,48,218.52,7.60
150,DECODE,47,0,47,220.85,7.61
155,DECODE,48,0,48,221.98,7.59
158,EXTEND,2,286,0,230.00,18.52
156,DECODE,48,0,48,222.98,7.61
151,EXTEND,1,140,0,227.00,14.51
157,EXTEND,1,90,0,176.00,15.42
159,DECODE,48,0,48,219.02,7.57
157,DECODE,48,0,48,223.98,7.61
152,DECODE,48,0,48,221.98,7.59
158,DECODE,47,0,47,216.64,7.61
160,EXTEND,1,56,0,143.00,10.05
158,DECODE,46,0,46,226.83,7.60
153,DECODE,48,0,48,222.98,7.59
161,DECODE,49,0,49,218.47,8.50
154,DECODE,48,0,48,223.98,7.56
159,EXTEND,2,130,0,151.50,14.81
162,DECODE,49,0,49,219.47,7.60
155,DECODE,48,0,48,224.98,7.54
160,DECODE,48,0,48,215.40,7.58
