pass_id,mode,batch_size,prefill_tokens,decode_tokens,avg_seq_len,forward_time_ms
105,DECODE,6,0,6,457.33,6.86
106,DECODE,5,0,5,476.00,6.85
92,DECODE,7,0,7,486.57,6.87
106,DECODE,6,0,6,458.33,6.84
107,DECODE,5,0,5,477.00,6.86
93,DECODE,7,0,7,487.57,6.90
107,DECODE,6,0,6,459.33,6.86
108,DECODE,5,0,5,478.00,6.85
94,DECODE,7,0,7,488.57,6.89
108,DECODE,6,0,6,460.33,6.87
109,DECODE,5,0,5,479.00,6.87
95,DECODE,7,0,7,489.57,6.88
109,DECODE,6,0,6,461.33,6.86
93,EXTEND,1,109,0,487.00,102.73
110,DECODE,5,0,5,480.00,6.85
96,DECODE,7,0,7,490.57,6.93
110,DECODE,6,0,6,462.33,6.85
111,DECODE,5,0,5,481.00,6.86
97,DECODE,7,0,7,491.57,6.88
111,DECODE,6,0,6,463.33,6.87
112,DECODE,5,0,5,482.00,6.86
98,DECODE,7,0,7,492.57,6.93
112,DECODE,6,0,6,464.33,6.86
94,EXTEND,5,433,0,452.20,21.78
113,DECODE,5,0,5,483.00,6.85
99,DECODE,7,0,7,493.57,6.92
113,DECODE,6,0,6,465.33,6.86
95,DECODE,7,0,7,459.00,7.13
114,DECODE,5,0,5,484.00,6.86
100,DECODE,7,0,7,494.57,6.92
114,DECODE,6,0,6,466.33,6.85
96,DECODE,7,0,7,460.00,6.87
115,DECODE,5,0,5,485.00,6.87
101,DECODE,7,0,7,495.57,6.92
115,DECODE,6,0,6,467.33,6.85
116,DECODE,5,0,5,486.00,6.86
97,DECODE,7,0,7,461.00,6.86
102,DECODE,7,0,7,496.57,6.93
116,DECODE,6,0,6,468.33,6.85
117,DECODE,5,0,5,487.00,6.85
98,DECODE,7,0,7,462.00,6.87
103,DECODE,7,0,7,497.57,6.95
117,DECODE,6,0,6,469.33,6.85
118,DECODE,5,0,5,488.00,6.85
99,DECODE,7,0,7,463.00,6.88
104,DECODE,6,0,6,496.83,6.97
118,DECODE,6,0,6,470.33,6.86
119,DECODE,5,0,5,489.00,6.86
100,DECODE,7,0,7,464.00,6.89
105,DECODE,6,0,6,497.83,6.94
119,DECODE,6,0,6,471.33,6.85
120,DECODE,5,0,5,490.00,6.85
101,DECODE,7,0,7,465.00,6.86
106,DECODE,6,0,6,498.83,6.97
120,DECODE,6,0,6,472.33,6.85
121,DECODE,5,0,5,491.00,6.87
102,DECODE,7,0,7,466.00,6.87
107,DECODE,6,0,6,499.83,7.00
121,DECODE,6,0,6,473.33,6.86
122,DECODE,5,0,5,492.00,6.86
103,DECODE,7,0,7,467.00,6.88
108,DECODE,6,0,6,500.83,6.95
122,DECODE,6,0,6,474.33,6.86
123,DECODE,5,0,5,493.00,6.85
104,DECODE,7,0,7,468.00,6.89
109,DECODE,6,0,6,501.83,6.94
123,DECODE,6,0,6,475.33,6.86
124,DECODE,5,0,5,494.00,6.86
105,DECODE,7,0,7,469.00,6.87
110,DECODE,6,0,6,502.83,6.97
124,DECODE,6,0,6,476.33,6.86
125,DECODE,5,0,5,495.00,6.86
106,DECODE,7,0,7,470.00,6.86
125,DECODE,6,0,6,477.33,6.85
111,DECODE,6,0,6,503.83,6.94
126,DECODE,5,0,5,496.00,6.86
107,DECODE,7,0,7,471.00,6.87
126,DECODE,6,0,6,478.33,6.87
112,DECODE,6,0,6,504.83,6.95
127,DECODE,5,0,5,497.00,6.88
108,DECODE,7,0,7,472.00,6.87
127,DECODE,6,0,6,479.33,6.85
113,DECODE,6,0,6,505.83,6.95
128,DECODE,5,0,5,498.00,6.85
109,DECODE,7,0,7,473.00,6.87
128,DECODE,6,0,6,480.33,6.86
114,DECODE,6,0,6,506.83,6.95
129,DECODE,5,0,5,499.00,6.86
110,DECODE,7,0,7,474.00,6.87
129,DECODE,6,0,6,481.33,6.86
115,DECODE,6,0,6,507.83,6.97
130,DECODE,5,0,5,500.00,6.88
111,DECODE,7,0,7,475.00,6.86
130,DECODE,6,0,6,482.33,6.86
116,DECODE,6,0,6,508.83,6.94
131,DECODE,5,0,5,501.00,6.89
112,DECODE,6,0,6,471.17,6.86
131,DECODE,6,0,6,483.33,6.85
117,DECODE,6,0,6,509.83,6.95
132,DECODE,5,0,5,502.00,6.87
113,DECODE,6,0,6,472.17,6.86
132,DECODE,6,0,6,484.33,6.86
118,DECODE,6,0,6,510.83,6.99
133,DECODE,5,0,5,503.00,6.87
114,DECODE,6,0,6,473.17,6.87
133,DECODE,6,0,6,485.33,6.87
119,DECODE,6,0,6,511.83,6.98
134,DECODE,5,0,5,504.00,6.88
115,DECODE,6,0,6,474.17,6.86
134,DECODE,6,0,6,486.33,6.87
120,DECODE,6,0,6,512.83,6.97
135,DECODE,5,0,5,505.00,6.86
116,DECODE,6,0,6,475.17,6.87
